     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         1,         0,   0.245,beam8_230iters,1ce20489f816f235e3b10874ef4d5fc5d0d4d245cd76cf252b35b988049f9d49,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
        83,         0,         0,   0.254,beam8_230iters,76c0d1d0ff23f8f82a33f00cf51daa75e692cf149cca56f978c4f9c935d94ed2,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""x""}",
        17,         0,         0,   0.339,beam64_640iters,b4a201834150cff641a0e8429e7946ad406ac866751feb98485761208ffa32ee,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
        32,         0,         0,   0.201,beam64_640iters,1da9496ec9ff2a956ad821e9df593f15cb051678d65774d03b46f897f7a9dd38,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""z""}",
        17,         0,         0,   0.352,bp30+osd,4703fc6618ce9b5bc43c87d286069b193d83e487d9c793061c92a4ab5a120b55,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
        83,         0,         0,   0.322,beam8_230iters,ece396bfdfe2eb32f52db27b9fe8f650ff31358317fd7eb71ca2ec0cc7220ba1,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""z""}",
        32,         0,         0,   0.243,bp30+osd,34b663141f61b5eeb8a36d1074790a5a8cb8a08c2c6d644ae77cb7d0390d410d,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""x""}",
        34,         0,         0,   0.123,beam8_230iters,1ce20489f816f235e3b10874ef4d5fc5d0d4d245cd76cf252b35b988049f9d49,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
        32,         0,         0,   0.246,bp30+osd,080bdaab2ff5c6e444c58949177fcf7bcf779ae482ba25835cb0ba95659f838a,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""z""}",
        16,         0,         0,   0.152,beam64_640iters,b4a201834150cff641a0e8429e7946ad406ac866751feb98485761208ffa32ee,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
        64,         0,         0,   0.358,beam64_640iters,b43a8eb5a69a5e686b44b070dedcbb9037da8d816a4b5d3de2c1068f376f02ab,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""x""}",
        17,         0,         0,   0.172,beam64_640iters,ed396e49c265e9c20f8ae0d8c500cffb9a4f5f0124b0b48e135cea9b616ace6b,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
         1,         0,         0,   0.095,bp30+osd,1d1e1f7ca6cae849c57b14c909485ff8db577de9d317d8b243e9d31430d1fec8,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
        83,         0,         0,   0.606,beam8_230iters,7436ca93ca3fed366ab3831a50ea6dfe11b09b7fd8f2dc9f5e75357352e3302b,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
        19,         0,         0,   0.132,beam64_640iters,b43a8eb5a69a5e686b44b070dedcbb9037da8d816a4b5d3de2c1068f376f02ab,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""x""}",
        51,         0,         0,   0.311,beam64_640iters,1da9496ec9ff2a956ad821e9df593f15cb051678d65774d03b46f897f7a9dd38,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""z""}",
        65,         0,         0,   0.269,beam8_230iters,1ce20489f816f235e3b10874ef4d5fc5d0d4d245cd76cf252b35b988049f9d49,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
        16,         0,         0,   0.339,bp30+osd,4703fc6618ce9b5bc43c87d286069b193d83e487d9c793061c92a4ab5a120b55,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
        32,         0,         0,   0.314,beam64_640iters,b4a201834150cff641a0e8429e7946ad406ac866751feb98485761208ffa32ee,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
        16,         0,         0,   0.107,bp30+osd,4703fc6618ce9b5bc43c87d286069b193d83e487d9c793061c92a4ab5a120b55,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
         1,         0,         0,   0.012,beam64_640iters,26bfa75fb830de6459c3a77c02167ae821cd39b443b87f6c9feb3948ec5db155,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
         4,         0,         0,   0.233,bp30+osd,1d1e1f7ca6cae849c57b14c909485ff8db577de9d317d8b243e9d31430d1fec8,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
         1,         0,         0,   0.060,beam8_230iters,8f98293df62419b4aeff35691ff259b216b712646dbb3d6f52c74612dc8ab2be,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        32,         0,         0,   0.272,beam64_640iters,ed396e49c265e9c20f8ae0d8c500cffb9a4f5f0124b0b48e135cea9b616ace6b,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
        32,         0,         0,   0.695,bp30+osd,6300e54e7a24e0e2081023dd156ad585c32cadbffb92d04eae8c674c29993bbe,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
         1,         0,         0,   0.114,bp30+osd,ac9f2252bd465f3f567f90d47747947b64f08d1327943c6f01ea9c2cf73c3fa3,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
         8,         0,         0,   0.077,beam8_230iters,8f98293df62419b4aeff35691ff259b216b712646dbb3d6f52c74612dc8ab2be,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        51,         0,         0,   0.581,bp30+osd,34b663141f61b5eeb8a36d1074790a5a8cb8a08c2c6d644ae77cb7d0390d410d,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""x""}",
        51,         0,         0,   0.516,bp30+osd,080bdaab2ff5c6e444c58949177fcf7bcf779ae482ba25835cb0ba95659f838a,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.002,""syndrome_rounds"":10,""x_or_z"":""z""}",
         1,         0,         0,   0.283,beam8_230iters,592c97f443b393f732ff07799bc93bcaa8d109e1577f67566fe8d0e44c118043,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
         1,         0,         0,   0.036,beam64_640iters,703ac29768f42941ff915b33fae9bb372e8680ca599025cb7db5abd457b64052,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
         1,         0,         0,   0.064,bp30+osd,3137367ea626f06daa7404876178fb9efa4f0784493fe7b464e33905c3cde508,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.005,""syndrome_rounds"":10,""x_or_z"":""x""}",
         8,         0,         0,   0.341,bp30+osd,1d1e1f7ca6cae849c57b14c909485ff8db577de9d317d8b243e9d31430d1fec8,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
         4,         0,         0,   0.276,bp30+osd,ac9f2252bd465f3f567f90d47747947b64f08d1327943c6f01ea9c2cf73c3fa3,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        32,         0,         0,   0.393,beam8_230iters,8f98293df62419b4aeff35691ff259b216b712646dbb3d6f52c74612dc8ab2be,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
         8,         0,         0,   0.271,bp30+osd,1d1e1f7ca6cae849c57b14c909485ff8db577de9d317d8b243e9d31430d1fec8,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
         8,         0,         0,   0.274,bp30+osd,ac9f2252bd465f3f567f90d47747947b64f08d1327943c6f01ea9c2cf73c3fa3,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        32,         1,         0,   0.688,bp30+osd,6300e54e7a24e0e2081023dd156ad585c32cadbffb92d04eae8c674c29993bbe,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
        51,         0,         0,   0.969,bp30+osd,4703fc6618ce9b5bc43c87d286069b193d83e487d9c793061c92a4ab5a120b55,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
        34,         1,         0,   0.728,beam8_230iters,592c97f443b393f732ff07799bc93bcaa8d109e1577f67566fe8d0e44c118043,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
         8,         1,         0,   0.601,bp30+osd,3137367ea626f06daa7404876178fb9efa4f0784493fe7b464e33905c3cde508,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.005,""syndrome_rounds"":10,""x_or_z"":""x""}",
        51,         0,         0,   0.929,beam64_640iters,ed396e49c265e9c20f8ae0d8c500cffb9a4f5f0124b0b48e135cea9b616ace6b,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""z""}",
        19,         1,         0,   0.379,bp30+osd,6300e54e7a24e0e2081023dd156ad585c32cadbffb92d04eae8c674c29993bbe,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.003,""syndrome_rounds"":10,""x_or_z"":""x""}",
         1,         0,         0,   0.023,beam64_640iters,5f74daf4fe65bd283abef1d34270198d617a026d87b79c0881eb07834fb33043,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.005,""syndrome_rounds"":10,""x_or_z"":""x""}",
        16,         0,         0,   0.939,beam64_640iters,703ac29768f42941ff915b33fae9bb372e8680ca599025cb7db5abd457b64052,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        32,         1,         0,   0.772,beam8_230iters,8f98293df62419b4aeff35691ff259b216b712646dbb3d6f52c74612dc8ab2be,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        16,         0,         0,   0.639,bp30+osd,1d1e1f7ca6cae849c57b14c909485ff8db577de9d317d8b243e9d31430d1fec8,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
        32,         0,         0,   0.343,beam8_230iters,592c97f443b393f732ff07799bc93bcaa8d109e1577f67566fe8d0e44c118043,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""x""}",
         8,         1,         0,   0.378,bp30+osd,3137367ea626f06daa7404876178fb9efa4f0784493fe7b464e33905c3cde508,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.005,""syndrome_rounds"":10,""x_or_z"":""x""}",
        16,         0,         0,   0.150,beam64_640iters,703ac29768f42941ff915b33fae9bb372e8680ca599025cb7db5abd457b64052,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        16,         0,         0,   0.917,bp30+osd,ac9f2252bd465f3f567f90d47747947b64f08d1327943c6f01ea9c2cf73c3fa3,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
        27,         0,         0,   0.316,beam8_230iters,8f98293df62419b4aeff35691ff259b216b712646dbb3d6f52c74612dc8ab2be,"{""code"":""[[90, 8, 10]] BB code"",""p_CNOT"":0.004,""syndrome_rounds"":10,""x_or_z"":""z""}",
